Sample description: 
Parent(s): 1-L-X2_B1pt0_B5pt0-Gt.dat 10-L-X9_SS-Gt.dat 2-L-X3_SS-bio-Gt.dat 3-L-X10_SS-Gt.dat 4-L-X4_SS-B6pt0-RR-Gt.dat 5-L-X3_SS-RR-Gt.dat 6-L-X5_B5pt22-Gt.dat 7-L-X5_B6pt0-RR-Gt.dat 8-L-X7_B5pt0-Gt.dat 9-L-X1_SS-Gt.dat     
 5.200000e-001  1.212846e-002  2.622838e-004
 5.250000e-001  1.207342e-002  2.316347e-004
 5.300000e-001  1.231643e-002  1.975277e-004
 5.350000e-001  1.275410e-002  2.397987e-004
 5.400000e-001  1.246919e-002  2.302979e-004
 5.450000e-001  1.237433e-002  2.701773e-004
 5.500000e-001  1.256501e-002  1.972808e-004
 5.550000e-001  1.318592e-002  2.555543e-004
 5.600000e-001  1.337126e-002  2.486338e-004
 5.650000e-001  1.296680e-002  2.246987e-004
 5.700000e-001  1.293430e-002  2.002794e-004
 5.750000e-001  1.322845e-002  2.490974e-004
 5.800000e-001  1.262429e-002  2.668758e-004
 5.850000e-001  1.350774e-002  2.316835e-004
 5.900000e-001  1.351499e-002  1.843033e-004
 5.950000e-001  1.337457e-002  2.774850e-004
 6.000000e-001  1.407434e-002  2.681680e-004
 6.050000e-001  1.401178e-002  3.225455e-004
 6.100000e-001  1.383258e-002  2.057585e-004
 6.150000e-001  1.374655e-002  2.629341e-004
 6.200000e-001  1.348578e-002  2.869349e-004
 6.250000e-001  1.398035e-002  2.701207e-004
 6.300000e-001  1.366773e-002  1.973088e-004
 6.350000e-001  1.396404e-002  2.834788e-004
 6.400000e-001  1.381392e-002  2.711291e-004
 6.450000e-001  1.389114e-002  2.415955e-004
 6.500000e-001  1.298346e-002  2.065013e-004
 6.550000e-001  1.289186e-002  2.929806e-004
 6.600000e-001  1.293329e-002  2.527633e-004
 6.650000e-001  1.283566e-002  2.719430e-004
 6.700000e-001  1.285708e-002  2.020974e-004
 6.750000e-001  1.237910e-002  3.002808e-004
 6.800000e-001  1.225852e-002  2.844305e-004
 6.850000e-001  1.267289e-002  2.861444e-004
 6.900000e-001  1.179415e-002  1.966282e-004
 6.950000e-001  1.184012e-002  2.513711e-004
 7.000000e-001  1.148640e-002  2.684264e-004
 7.050000e-001  1.133751e-002  2.995068e-004
 7.100000e-001  1.116886e-002  1.974640e-004
 7.150000e-001  1.121477e-002  3.272301e-004
 7.200000e-001  1.058069e-002  2.953802e-004
 7.250000e-001  1.053236e-002  3.094305e-004
 7.300000e-001  1.026820e-002  2.241498e-004
 7.350000e-001  1.026419e-002  2.935182e-004
 7.400000e-001  9.800039e-003  2.360867e-004
 7.450000e-001  1.072022e-002  2.971618e-004
 7.500000e-001  9.786278e-003  2.022161e-004
 7.550000e-001  9.395283e-003  2.744212e-004
 7.600000e-001  9.265316e-003  3.162628e-004
 7.650000e-001  9.239742e-003  2.638580e-004
 7.700000e-001  8.926088e-003  1.809354e-004
 7.750000e-001  9.282550e-003  2.806049e-004
 7.800000e-001  8.580768e-003  2.727538e-004
 7.850000e-001  8.590466e-003  2.704006e-004
 7.900000e-001  8.807319e-003  2.037195e-004
 7.950000e-001  8.203678e-003  2.845861e-004
 8.000000e-001  8.279815e-003  2.990120e-004
 8.050000e-001  7.832587e-003  2.853465e-004
 8.100000e-001  8.633741e-003  1.800991e-004
 8.150000e-001  8.169566e-003  3.234352e-004
 8.200000e-001  8.240808e-003  2.710085e-004
 8.250000e-001  8.588574e-003  2.953084e-004
 8.300000e-001  8.189148e-003  1.882304e-004
 8.350000e-001  8.014651e-003  4.075748e-004
 8.400000e-001  8.345698e-003  3.706714e-004
 8.450000e-001  7.655889e-003  2.935476e-004
 8.500000e-001  8.217697e-003  2.264140e-004
 8.550000e-001  7.982333e-003  3.033660e-004
 8.600000e-001  8.434551e-003  4.211335e-004
 8.650000e-001  7.899661e-003  3.106988e-004
 8.700000e-001  7.353611e-003  2.717520e-004
 8.750000e-001  8.352592e-003  3.558305e-004
 8.800000e-001  7.682993e-003  9.690587e-004
 8.850000e-001  7.571378e-003  3.634322e-004
 8.900000e-001  7.278550e-003  3.284879e-004
 8.950000e-001  7.557260e-003  3.250970e-004
 9.000000e-001  8.314133e-003  3.185003e-004
 9.050000e-001  7.388232e-003  3.185823e-004
 9.100000e-001  8.255417e-003  3.301317e-004
 9.150000e-001  7.678684e-003  2.959330e-004
 9.200000e-001  6.764482e-003  2.704043e-004
 9.250000e-001  7.977355e-003  2.911328e-004
 9.300000e-001  8.103811e-003  2.824004e-004
 9.350000e-001  8.205629e-003  2.906225e-004
 9.400000e-001  7.084292e-003  2.978657e-004
 9.450000e-001  7.732619e-003  2.918521e-004
 9.500000e-001  8.101550e-003  2.722827e-004
 9.550000e-001  7.748232e-003  3.138552e-004
 9.600000e-001  7.737734e-003  2.634788e-004
 9.650000e-001  7.754703e-003  2.591619e-004
 9.700000e-001  7.694238e-003  2.991154e-004
 9.750000e-001  7.914864e-003  2.832398e-004
 9.800000e-001  8.043897e-003  2.864863e-004
 9.850000e-001  8.255792e-003  2.714585e-004
 9.900000e-001  7.952636e-003  2.709062e-004
 9.950000e-001  8.238782e-003  2.864076e-004
 1.000000e+000  8.246332e-003  2.817362e-004
template: qscale-005-1.txt
parent: 1-L-X2_B1pt0_B5pt0-Gt.dat
parent: 10-L-X9_SS-Gt.dat
parent: 2-L-X3_SS-bio-Gt.dat
parent: 3-L-X10_SS-Gt.dat
parent: 4-L-X4_SS-B6pt0-RR-Gt.dat
parent: 5-L-X3_SS-RR-Gt.dat
parent: 6-L-X5_B5pt22-Gt.dat
parent: 7-L-X5_B6pt0-RR-Gt.dat
parent: 8-L-X7_B5pt0-Gt.dat
parent: 9-L-X1_SS-Gt.dat
parent: 
parent: 
parent: 
parent: 
parent: 
creator: datcombine
creator-version: 13696 (r13696)
