# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.51075e-01  4.26092e-03  1.43012e-04 
  1.52326e-01  4.54766e-03  1.40999e-04 
  1.53576e-01  4.19485e-03  1.38876e-04 
  1.54827e-01  4.11107e-03  1.36666e-04 
  1.56078e-01  3.85378e-03  1.34388e-04 
  1.57328e-01  3.71910e-03  1.32064e-04 
  1.58579e-01  3.63722e-03  1.29716e-04 
  1.59830e-01  3.14619e-03  1.27363e-04 
  1.61080e-01  3.10874e-03  1.25025e-04 
  1.62331e-01  3.09189e-03  1.22720e-04 
  1.63581e-01  2.77111e-03  1.20465e-04 
  1.64832e-01  2.57334e-03  1.18274e-04 
  1.66083e-01  2.53827e-03  1.16159e-04 
  1.67333e-01  2.43199e-03  1.14132e-04 
  1.68584e-01  2.09012e-03  1.12202e-04 
  1.69835e-01  1.97744e-03  1.10373e-04 
  1.71085e-01  1.99638e-03  1.08650e-04 
  1.72336e-01  2.04871e-03  1.07035e-04 
  1.73586e-01  1.76414e-03  1.05528e-04 
  1.74837e-01  1.84759e-03  1.04126e-04 
  1.76088e-01  1.43289e-03  1.02826e-04 
  1.77338e-01  1.63772e-03  1.01622e-04 
  1.78589e-01  1.34947e-03  1.00508e-04 
  1.79840e-01  1.28666e-03  9.94776e-05 
  1.81090e-01  1.26816e-03  9.85220e-05 
  1.82341e-01  1.48738e-03  9.76334e-05 
  1.83591e-01  1.22642e-03  9.68036e-05 
  1.84842e-01  1.34899e-03  9.60245e-05 
  1.86093e-01  1.19638e-03  9.52882e-05 
  1.87343e-01  1.19821e-03  9.45876e-05 
  1.88594e-01  1.29816e-03  9.39158e-05 
  1.89845e-01  1.16857e-03  9.32669e-05 
  1.91095e-01  1.05537e-03  9.26355e-05 
  1.92346e-01  9.52848e-04  9.20171e-05 
  1.93596e-01  1.24020e-03  9.14080e-05 
  1.94847e-01  1.11443e-03  9.08052e-05 
  1.96098e-01  1.03978e-03  9.02064e-05 
  1.97348e-01  9.72297e-04  8.96100e-05 
  1.98599e-01  9.03129e-04  8.90152e-05 
  1.99850e-01  9.98372e-04  8.84214e-05 
  2.01100e-01  1.06438e-03  8.78287e-05 
  2.02351e-01  8.32027e-04  8.72377e-05 
  2.03602e-01  9.34380e-04  8.66491e-05 
  2.04852e-01  9.44134e-04  8.60641e-05 
  2.06103e-01  9.12954e-04  8.54839e-05 
  2.07353e-01  8.61062e-04  8.49099e-05 
  2.08604e-01  6.74231e-04  8.43435e-05 
  2.09855e-01  6.46612e-04  8.37862e-05 
  2.11105e-01  7.65668e-04  8.32393e-05 
  2.12356e-01  7.59243e-04  8.27042e-05 
  2.13607e-01  7.41288e-04  8.21820e-05 
  2.14857e-01  6.61480e-04  8.16738e-05 
  2.16108e-01  6.70886e-04  8.11803e-05 
  2.17358e-01  6.55977e-04  8.07022e-05 
  2.18609e-01  6.24089e-04  8.02400e-05 
  2.19860e-01  4.49497e-04  7.97939e-05 
  2.21110e-01  5.97531e-04  7.93639e-05 
  2.22361e-01  6.57505e-04  7.89498e-05 
  2.23612e-01  5.82692e-04  7.85515e-05 
  2.24862e-01  5.68911e-04  7.81683e-05 
  2.26113e-01  6.32730e-04  7.77998e-05 
  2.27363e-01  5.48961e-04  7.74451e-05 
  2.28614e-01  4.41948e-04  7.71035e-05 
  2.29865e-01  5.76839e-04  7.67741e-05 
  2.31115e-01  5.59428e-04  7.64559e-05 
  2.32366e-01  5.73277e-04  7.61481e-05 
  2.33617e-01  4.98234e-04  7.58497e-05 
  2.34867e-01  5.11186e-04  7.55597e-05 
  2.36118e-01  5.69222e-04  7.52773e-05 
  2.37368e-01  3.90595e-04  7.50015e-05 
  2.38619e-01  4.32135e-04  7.47316e-05 
  2.39870e-01  4.62324e-04  7.44668e-05 
  2.41120e-01  3.94091e-04  7.42065e-05 
  2.42371e-01  5.07554e-04  7.39499e-05 
  2.43622e-01  2.00622e-04  7.36967e-05 
  2.44872e-01  3.32930e-04  7.34463e-05 
  2.46123e-01  3.93573e-04  7.31984e-05 
  2.47373e-01  4.01522e-04  7.29526e-05 
  2.48624e-01  3.86188e-04  7.27087e-05 
  2.49875e-01  3.97291e-04  7.24664e-05 
  2.51125e-01  3.85495e-04  7.22258e-05 
  2.52376e-01  3.72072e-04  7.19866e-05 
  2.53627e-01  4.10817e-04  7.17488e-05 
  2.54877e-01  6.31270e-04  7.15124e-05 
  2.56128e-01  3.42994e-04  7.12775e-05 
  2.57378e-01  4.08808e-04  7.10440e-05 
  2.58629e-01  3.42658e-04  7.08119e-05 
  2.59880e-01  3.75872e-04  7.05814e-05 
  2.61130e-01  3.88693e-04  7.03525e-05 
  2.62381e-01  2.96916e-04  7.01252e-05 
  2.63632e-01  3.57905e-04  6.98996e-05 
  2.64882e-01  3.78004e-04  6.96757e-05 
  2.66133e-01  2.43250e-04  6.94536e-05 
  2.67383e-01  3.81686e-04  6.92333e-05 
  2.68634e-01  4.22150e-04  6.90148e-05 
  2.69885e-01  2.84933e-04  6.87982e-05 
  2.71135e-01  3.92047e-04  6.85833e-05 
  2.72386e-01  3.78782e-04  6.83703e-05 
  2.73637e-01  2.51176e-04  6.81590e-05 
  2.74887e-01  3.56479e-04  6.79495e-05 
  2.76138e-01  3.68713e-04  6.77417e-05 
  2.77388e-01  3.44938e-04  6.75356e-05 
  2.78639e-01  3.01932e-04  6.73311e-05 
  2.79890e-01  2.71895e-04  6.71282e-05 
  2.81140e-01  4.08473e-04  6.69270e-05 
  2.82391e-01  3.32286e-04  6.67273e-05 
  2.83642e-01  3.25927e-04  6.65291e-05 
  2.84892e-01  3.00825e-04  6.63324e-05 
  2.86143e-01  3.56593e-04  6.61373e-05 
  2.87393e-01  2.79079e-04  6.59436e-05 
  2.88644e-01  2.49536e-04  6.57515e-05 
  2.89895e-01  2.98151e-04  6.55609e-05 
  2.91145e-01  2.19801e-04  6.53719e-05 
  2.92396e-01  2.93141e-04  6.51844e-05 
  2.93647e-01  3.30235e-04  6.49986e-05 
  2.94897e-01  3.42994e-04  6.48144e-05 
  2.96148e-01  2.69899e-04  6.46320e-05 
  2.97398e-01  1.98791e-04  6.44513e-05 
  2.98649e-01  3.01040e-04  6.42724e-05 
  2.99900e-01  2.77986e-04  6.40954e-05 
  3.01150e-01  1.87140e-04  6.39203e-05 
  3.02401e-01  2.39931e-04  6.37472e-05 
  3.03652e-01  2.04783e-04  6.35761e-05 
  3.04902e-01  2.53616e-04  6.34071e-05 
  3.06153e-01  1.59437e-04  6.32402e-05 
  3.07404e-01  2.31517e-04  6.30755e-05 
  3.08654e-01  1.90697e-04  6.29131e-05 
  3.09905e-01  3.47107e-04  6.27528e-05 
  3.11155e-01  1.19411e-04  6.25949e-05 
  3.12406e-01  2.58720e-04  6.24392e-05 
  3.13657e-01  7.05966e-05  6.22858e-05 
  3.14907e-01  1.86064e-04  6.21348e-05 
  3.16158e-01  2.72795e-04  6.19860e-05 
  3.17409e-01  1.21018e-04  6.18396e-05 
  3.18659e-01  2.06941e-04  6.16954e-05 
  3.19910e-01  1.06902e-04  6.15535e-05 
  3.21160e-01  2.81553e-04  6.14139e-05 
  3.22411e-01  2.37600e-04  6.12765e-05 
  3.23662e-01  2.47788e-04  6.11413e-05 
  3.24912e-01  1.08360e-04  6.10082e-05 
  3.26163e-01  2.79689e-04  6.08772e-05 
  3.27414e-01  5.48564e-05  6.07482e-05 
  3.28664e-01  1.13771e-04  6.06212e-05 
  3.29915e-01  1.05324e-04  6.04962e-05 
  3.31165e-01  1.55599e-04  6.03730e-05 
  3.32416e-01  2.42338e-04  6.02517e-05 
  3.33667e-01  1.10321e-04  6.01321e-05 
  3.34917e-01  2.01698e-04  6.00141e-05 
  3.36168e-01  1.57143e-04  5.98977e-05 
  3.37419e-01  6.33747e-05  5.97829e-05 
  3.38669e-01  1.54639e-04  5.96694e-05 
  3.39920e-01  1.66304e-04  5.95574e-05 
  3.41170e-01  9.18900e-05  5.94466e-05 
  3.42421e-01  2.19923e-04  5.93370e-05 
  3.43672e-01  1.55106e-04  5.92285e-05 
  3.44922e-01  1.01849e-04  5.91211e-05 
  3.46173e-01  1.80011e-04  5.90147e-05 
  3.47424e-01  2.77077e-05  5.89092e-05 
  3.48674e-01  1.26744e-04  5.88044e-05 
  3.49925e-01  2.07873e-04  5.87005e-05 
  3.51175e-01  1.81850e-04  5.85972e-05 
  3.52426e-01  1.34059e-04  5.84945e-05 
  3.53677e-01  1.81889e-04  5.83924e-05 
  3.54927e-01  1.39292e-04  5.82908e-05 
  3.56178e-01  1.64982e-04  5.81896e-05 
  3.57429e-01  1.39314e-04  5.80888e-05 
  3.58679e-01  1.17255e-04  5.79884e-05 
  3.59930e-01  2.39798e-04  5.78882e-05 
  3.61180e-01  1.57661e-04  5.77884e-05 
  3.62431e-01  1.62902e-04  5.76887e-05 
  3.63682e-01  2.02647e-04  5.75893e-05 
  3.64932e-01  2.11758e-04  5.74900e-05 
  3.66183e-01  1.27814e-04  5.73909e-05 
  3.67434e-01  1.93910e-04  5.72920e-05 
  3.68684e-01  2.26614e-04  5.71931e-05 
  3.69935e-01  1.41801e-04  5.70944e-05 
  3.71185e-01  1.75714e-04  5.69958e-05 
  3.72436e-01  1.76258e-04  5.68973e-05 
  3.73687e-01  1.04820e-04  5.67989e-05 
  3.74937e-01  1.08314e-04  5.67006e-05 
  3.76188e-01  2.44433e-04  5.66024e-05 
  3.77439e-01  7.35695e-05  5.65043e-05 
  3.78689e-01  1.90972e-04  5.64064e-05 
  3.79940e-01  1.81408e-04  5.63086e-05 
  3.81190e-01  1.51827e-04  5.62109e-05 
  3.82441e-01  2.34013e-04  5.61134e-05 
  3.83692e-01  2.25312e-04  5.60160e-05 
  3.84942e-01  1.48657e-04  5.59188e-05 
  3.86193e-01  2.03771e-04  5.58219e-05 
  3.87444e-01  1.05898e-04  5.57251e-05 
  3.88694e-01  2.65602e-04  5.56285e-05 
  3.89945e-01  2.05674e-04  5.55322e-05 
  3.91195e-01  1.44885e-04  5.54361e-05 
  3.92446e-01  1.50010e-04  5.53403e-05 
  3.93697e-01  5.27330e-05  5.52447e-05 
  3.94947e-01  7.96601e-05  5.51495e-05 
  3.96198e-01  1.67795e-04  5.50545e-05 
  3.97449e-01  2.04156e-04  5.49598e-05 
  3.98699e-01  1.49119e-04  5.48654e-05 
  3.99950e-01  1.45815e-04  5.47714e-05 
  4.01201e-01  1.45880e-04  5.46777e-05 
  4.02451e-01  1.64074e-04  5.45842e-05 
  4.03702e-01  1.50488e-04  5.44911e-05 
  4.04952e-01  1.63028e-04  5.43983e-05 
