# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  9.09248e-02  1.42410e-04  5.34444e-05 
  9.16742e-02  2.40670e-04  5.86932e-05 
  9.24236e-02  4.45920e-04  6.51473e-05 
  9.31729e-02  6.61221e-04  7.22675e-05 
  9.39223e-02  8.87262e-04  7.96912e-05 
  9.46717e-02  1.25465e-03  8.71838e-05 
  9.54211e-02  1.46069e-03  9.45944e-05 
  9.61704e-02  1.73475e-03  1.01825e-04 
  9.69198e-02  2.04399e-03  1.08812e-04 
  9.76692e-02  2.58101e-03  1.15514e-04 
  9.84185e-02  2.87697e-03  1.21901e-04 
  9.91679e-02  3.05547e-03  1.27957e-04 
  9.99173e-02  3.34333e-03  1.33670e-04 
  1.00667e-01  3.80520e-03  1.39034e-04 
  1.01416e-01  4.27403e-03  1.44046e-04 
  1.02165e-01  4.58256e-03  1.48706e-04 
  1.02915e-01  4.81315e-03  1.53015e-04 
  1.03664e-01  5.31386e-03  1.56975e-04 
  1.04414e-01  5.52150e-03  1.60592e-04 
  1.05163e-01  5.80906e-03  1.63870e-04 
  1.05912e-01  6.02861e-03  1.66815e-04 
  1.06662e-01  6.50781e-03  1.69432e-04 
  1.07411e-01  6.73326e-03  1.71729e-04 
  1.08160e-01  6.86779e-03  1.73713e-04 
  1.08910e-01  6.82586e-03  1.75390e-04 
  1.09659e-01  7.18153e-03  1.76769e-04 
  1.10409e-01  7.36512e-03  1.77857e-04 
  1.11158e-01  7.21845e-03  1.78662e-04 
  1.11907e-01  7.69184e-03  1.79192e-04 
  1.12657e-01  7.62133e-03  1.79455e-04 
  1.13406e-01  7.77223e-03  1.79460e-04 
  1.14155e-01  7.84294e-03  1.79214e-04 
  1.14905e-01  7.71649e-03  1.78727e-04 
  1.15654e-01  7.46549e-03  1.78006e-04 
  1.16404e-01  7.66887e-03  1.77060e-04 
  1.17153e-01  7.63428e-03  1.75897e-04 
  1.17902e-01  7.24873e-03  1.74527e-04 
  1.18652e-01  7.42402e-03  1.72957e-04 
  1.19401e-01  7.34671e-03  1.71195e-04 
  1.20150e-01  7.24556e-03  1.69251e-04 
  1.20900e-01  6.85231e-03  1.67133e-04 
  1.21649e-01  6.69189e-03  1.64848e-04 
  1.22398e-01  6.82647e-03  1.62407e-04 
  1.23148e-01  6.45663e-03  1.59816e-04 
  1.23897e-01  6.55198e-03  1.57084e-04 
  1.24647e-01  6.08748e-03  1.54220e-04 
  1.25396e-01  6.12639e-03  1.51232e-04 
  1.26145e-01  5.50010e-03  1.48128e-04 
  1.26895e-01  5.47940e-03  1.44916e-04 
  1.27644e-01  4.97229e-03  1.41605e-04 
  1.28393e-01  4.89446e-03  1.38202e-04 
  1.29143e-01  4.89771e-03  1.34716e-04 
  1.29892e-01  4.59423e-03  1.31154e-04 
  1.30642e-01  4.26555e-03  1.27526e-04 
  1.31391e-01  4.14766e-03  1.23838e-04 
  1.32140e-01  3.90538e-03  1.20099e-04 
  1.32890e-01  3.47335e-03  1.16318e-04 
  1.33639e-01  3.33336e-03  1.12502e-04 
  1.34388e-01  3.03724e-03  1.08660e-04 
  1.35138e-01  2.95730e-03  1.04800e-04 
  1.35887e-01  2.75735e-03  1.00930e-04 
  1.36637e-01  2.39131e-03  9.70597e-05 
  1.37386e-01  2.13047e-03  9.31973e-05 
  1.38135e-01  1.94938e-03  8.93521e-05 
  1.38885e-01  1.87332e-03  8.55338e-05 
  1.39634e-01  1.56619e-03  8.17522e-05 
  1.40383e-01  1.43233e-03  7.80180e-05 
  1.41133e-01  1.33696e-03  7.43423e-05 
  1.41882e-01  1.17475e-03  7.07370e-05 
  1.42632e-01  9.74156e-04  6.72152e-05 
  1.43381e-01  7.75566e-04  6.37909e-05 
  1.44130e-01  6.81733e-04  6.04795e-05 
  1.44880e-01  5.47881e-04  5.72979e-05 
  1.45629e-01  4.72927e-04  5.42646e-05 
  1.46378e-01  4.76423e-04  5.14000e-05 
  1.47128e-01  2.57063e-04  4.87261e-05 
  1.47877e-01  2.00452e-04  4.62664e-05 
  1.48627e-01  1.05646e-04  4.40457e-05 
  1.49376e-01  8.59259e-05  4.20886e-05 
  1.50125e-01  6.42981e-05  4.04186e-05 
  1.50875e-01  2.50820e-05  3.90561e-05 
  1.51624e-01  -2.66934e-05 3.80161e-05 
  1.52373e-01  6.33978e-06  3.73065e-05 
  1.53123e-01  -5.62126e-05 3.69261e-05 
  1.53872e-01  -9.70560e-06 3.68643e-05 
  1.54622e-01  -4.39481e-05 3.71014e-05 
  1.55371e-01  4.23039e-06  3.76106e-05 
  1.56120e-01  1.62793e-05  3.83597e-05 
  1.56870e-01  1.45308e-05  3.93143e-05 
  1.57619e-01  5.42838e-06  4.04397e-05 
  1.58368e-01  1.14861e-04  4.17023e-05 
  1.59118e-01  1.49263e-04  4.30714e-05 
  1.59867e-01  1.96835e-04  4.45191e-05 
  1.60617e-01  2.71470e-04  4.60209e-05 
  1.61366e-01  3.24151e-04  4.75555e-05 
  1.62115e-01  3.53661e-04  4.91045e-05 
  1.62865e-01  4.42767e-04  5.06521e-05 
  1.63614e-01  4.14214e-04  5.21851e-05 
  1.64363e-01  5.60831e-04  5.36921e-05 
  1.65113e-01  6.65847e-04  5.51634e-05 
  1.65862e-01  7.06607e-04  5.65909e-05 
  1.66612e-01  8.07236e-04  5.79678e-05 
  1.67361e-01  8.48696e-04  5.92883e-05 
  1.68110e-01  9.66189e-04  6.05475e-05 
  1.68860e-01  8.79471e-04  6.17415e-05 
  1.69609e-01  1.01885e-03  6.28670e-05 
  1.70358e-01  1.05850e-03  6.39212e-05 
  1.71108e-01  1.07867e-03  6.49019e-05 
  1.71857e-01  1.12431e-03  6.58075e-05 
  1.72607e-01  1.30450e-03  6.66366e-05 
  1.73356e-01  1.24659e-03  6.73882e-05 
  1.74105e-01  1.42179e-03  6.80619e-05 
  1.74855e-01  1.41254e-03  6.86571e-05 
  1.75604e-01  1.34155e-03  6.91740e-05 
  1.76353e-01  1.51738e-03  6.96126e-05 
  1.77103e-01  1.48779e-03  6.99735e-05 
  1.77852e-01  1.61155e-03  7.02571e-05 
