# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.51075e-01  1.17706e-02  1.87523e-04 
  1.52326e-01  1.07624e-02  1.82247e-04 
  1.53576e-01  1.04491e-02  1.76978e-04 
  1.54827e-01  1.01207e-02  1.71725e-04 
  1.56078e-01  9.47691e-03  1.66493e-04 
  1.57328e-01  9.23827e-03  1.61291e-04 
  1.58579e-01  8.68253e-03  1.56126e-04 
  1.59830e-01  7.97549e-03  1.51004e-04 
  1.61080e-01  7.47616e-03  1.45934e-04 
  1.62331e-01  7.18726e-03  1.40923e-04 
  1.63581e-01  6.69578e-03  1.35977e-04 
  1.64832e-01  6.60992e-03  1.31104e-04 
  1.66083e-01  5.95253e-03  1.26311e-04 
  1.67333e-01  5.62345e-03  1.21606e-04 
  1.68584e-01  4.95901e-03  1.16997e-04 
  1.69835e-01  4.88345e-03  1.12490e-04 
  1.71085e-01  4.35661e-03  1.08093e-04 
  1.72336e-01  4.04881e-03  1.03815e-04 
  1.73586e-01  3.75562e-03  9.96625e-05 
  1.74837e-01  3.56256e-03  9.56438e-05 
  1.76088e-01  3.25939e-03  9.17667e-05 
  1.77338e-01  3.07777e-03  8.80391e-05 
  1.78589e-01  2.89640e-03  8.44687e-05 
  1.79840e-01  2.58225e-03  8.10633e-05 
  1.81090e-01  2.45740e-03  7.78301e-05 
  1.82341e-01  2.21891e-03  7.47760e-05 
  1.83591e-01  2.05966e-03  7.19075e-05 
  1.84842e-01  1.95422e-03  6.92301e-05 
  1.86093e-01  1.92846e-03  6.67485e-05 
  1.87343e-01  1.72420e-03  6.44662e-05 
  1.88594e-01  1.57572e-03  6.23850e-05 
  1.89845e-01  1.47770e-03  6.05054e-05 
  1.91095e-01  1.46700e-03  5.88255e-05 
  1.92346e-01  1.40320e-03  5.73419e-05 
  1.93596e-01  1.41012e-03  5.60488e-05 
  1.94847e-01  1.25995e-03  5.49383e-05 
  1.96098e-01  1.24329e-03  5.40005e-05 
