# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  1.96805e-01      1.00000e+00      
  1.97930e-01      1.00000e+00      
  1.99055e-01      1.00000e+00      
  2.00180e-01      1.00000e+00      
  2.01306e-01      1.00000e+00      
  2.02431e-01      1.00000e+00      
  2.03556e-01      1.00000e+00      
  2.04682e-01      1.00000e+00      
  2.05807e-01      1.00000e+00      
  2.06932e-01      1.00000e+00      
  2.08058e-01      1.00000e+00      
  2.09183e-01      1.00000e+00      
  2.10308e-01      1.00000e+00      
  2.11434e-01      1.00000e+00      
  2.12559e-01      1.00000e+00      
  2.13684e-01      1.00000e+00      
  2.14810e-01      1.00000e+00      
  2.15935e-01      1.00000e+00      
  2.17060e-01      1.00000e+00      
  2.18185e-01      1.00000e+00      
  2.19311e-01      1.00000e+00      
  2.20436e-01      1.00000e+00      
  2.21561e-01      1.00000e+00      
  2.22687e-01      1.00000e+00      
  2.23812e-01      1.00000e+00      
  2.24937e-01      1.00000e+00      
  2.26063e-01      1.00000e+00      
  2.27188e-01      1.00000e+00      
  2.28313e-01      1.00000e+00      
  2.29439e-01      1.00000e+00      
  2.30564e-01      1.00000e+00      
  2.31689e-01      1.00000e+00      
  2.32815e-01      1.00000e+00      
  2.33940e-01      1.00000e+00      
  2.35065e-01      1.00000e+00      
  2.36190e-01      1.00000e+00      
  2.37316e-01      1.00000e+00      
  2.38441e-01      1.00000e+00      
  2.39566e-01      1.00000e+00      
  2.40692e-01      1.00000e+00      
  2.41817e-01      1.00000e+00      
  2.42942e-01      1.00000e+00      
  2.44068e-01      1.00000e+00      
  2.45193e-01      1.00000e+00      
  2.46318e-01      1.00000e+00      
  2.47444e-01      1.00000e+00      
  2.48569e-01      1.00000e+00      
  2.49694e-01      1.00000e+00      
  2.50820e-01      1.00000e+00      
  2.51945e-01      1.00000e+00      
  2.53070e-01      1.00000e+00      
  2.54195e-01      1.00000e+00      
  2.55321e-01      1.00000e+00      
  2.56446e-01      1.00000e+00      
  2.57571e-01      1.00000e+00      
  2.58697e-01      1.00000e+00      
  2.59822e-01      1.00000e+00      
  2.60947e-01      1.00000e+00      
  2.62073e-01      1.00000e+00      
  2.63198e-01      1.00000e+00      
  2.64323e-01      1.00000e+00      
  2.65449e-01      1.00000e+00      
  2.66574e-01      1.00000e+00      
  2.67699e-01      1.00000e+00      
  2.68825e-01      1.00000e+00      
  2.69950e-01      1.00000e+00      
  2.71075e-01      1.00000e+00      
  2.72201e-01      1.00000e+00      
  2.73326e-01      1.00000e+00      
  2.74451e-01      1.00000e+00      
  2.75576e-01      1.00000e+00      
  2.76702e-01      1.00000e+00      
  2.77827e-01      1.00000e+00      
  2.78952e-01      1.00000e+00      
  2.80078e-01      1.00000e+00      
  2.81203e-01      1.00000e+00      
  2.82328e-01      1.00000e+00      
  2.83454e-01      1.00000e+00      
  2.84579e-01      1.00000e+00      
  2.85704e-01      1.00000e+00      
  2.86830e-01      1.00000e+00      
  2.87955e-01      1.00000e+00      
  2.89080e-01      1.00000e+00      
  2.90206e-01      1.00000e+00      
  2.91331e-01      1.00000e+00      
  2.92456e-01      1.00000e+00      
  2.93581e-01      1.00000e+00      
  2.94707e-01      1.00000e+00      
  2.95832e-01      1.00000e+00      
  2.96957e-01      1.00000e+00      
  2.98083e-01      1.00000e+00      
  2.99208e-01      1.00000e+00      
  3.00333e-01      1.00000e+00      
  3.01459e-01      1.00000e+00      
  3.02584e-01      1.00000e+00      
  3.03709e-01      1.00000e+00      
  3.04835e-01      1.00000e+00      
  3.05960e-01      1.00000e+00      
  3.07085e-01      1.00000e+00      
  3.08211e-01      1.00000e+00      
  3.09336e-01      1.00000e+00      
  3.10461e-01      1.00000e+00      
  3.11586e-01      1.00000e+00      
  3.12712e-01      1.00000e+00      
  3.13837e-01      1.00000e+00      
  3.14962e-01      1.00000e+00      
  3.16088e-01      1.00000e+00      
  3.17213e-01      1.00000e+00      
  3.18338e-01      1.00000e+00      
  3.19464e-01      1.00000e+00      
  3.20589e-01      1.00000e+00      
  3.21714e-01      1.00000e+00      
  3.22840e-01      1.00000e+00      
  3.23965e-01      1.00000e+00      
  3.25090e-01      1.00000e+00      
  3.26216e-01      1.00000e+00      
  3.27341e-01      1.00000e+00      
  3.28466e-01      1.00000e+00      
  3.29591e-01      1.00000e+00      
  3.30717e-01      1.00000e+00      
  3.31842e-01      1.00000e+00      
  3.32967e-01      1.00000e+00      
  3.34093e-01      1.00000e+00      
  3.35218e-01      1.00000e+00      
  3.36343e-01      1.00000e+00      
  3.37469e-01      1.00000e+00      
  3.38594e-01      1.00000e+00      
  3.39719e-01      1.00000e+00      
  3.40845e-01      1.00000e+00      
  3.41970e-01      1.00000e+00      
  3.43095e-01      1.00000e+00      
  3.44221e-01      1.00000e+00      
  3.45346e-01      1.00000e+00      
  3.46471e-01      1.00000e+00      
  3.47596e-01      1.00000e+00      
  3.48722e-01      1.00000e+00      
  3.49847e-01      1.00000e+00      
  3.50972e-01      1.00000e+00      
  3.52098e-01      1.00000e+00      
  3.53223e-01      1.00000e+00      
  3.54348e-01      1.00000e+00      
  3.55474e-01      1.00000e+00      
  3.56599e-01      1.00000e+00      
  3.57724e-01      1.00000e+00      
  3.58850e-01      1.00000e+00      
  3.59975e-01      1.00000e+00      
  3.61100e-01      1.00000e+00      
  3.62226e-01      1.00000e+00      
  3.63351e-01      1.00000e+00      
  3.64476e-01      1.00000e+00      
  3.65602e-01      1.00000e+00      
  3.66727e-01      1.00000e+00      
  3.67852e-01      1.00000e+00      
  3.68977e-01      1.00000e+00      
  3.70103e-01      1.00000e+00      
  3.71228e-01      1.00000e+00      
  3.72353e-01      1.00000e+00      
  3.73479e-01      1.00000e+00      
  3.74604e-01      1.00000e+00      
  3.75729e-01      1.00000e+00      
  3.76855e-01      1.00000e+00      
  3.77980e-01      1.00000e+00      
  3.79105e-01      1.00000e+00      
  3.80231e-01      1.00000e+00      
  3.81356e-01      1.00000e+00      
  3.82481e-01      1.00000e+00      
  3.83607e-01      1.00000e+00      
  3.84732e-01      1.00000e+00      
  3.85857e-01      1.00000e+00      
  3.86982e-01      1.00000e+00      
  3.88108e-01      1.00000e+00      
  3.89233e-01      1.00000e+00      
  3.90358e-01      1.00000e+00      
  3.91484e-01      1.00000e+00      
  3.92609e-01      1.00000e+00      
  3.93734e-01      1.00000e+00      
  3.94860e-01      1.00000e+00      
  3.95985e-01      1.00000e+00      
  3.97110e-01      1.00000e+00      
  3.98236e-01      1.00000e+00      
  3.99361e-01      1.00000e+00      
  4.00486e-01      1.00000e+00      
  4.01612e-01      1.00000e+00      
  4.02737e-01      1.00000e+00      
  4.03862e-01      1.00000e+00      
  4.04987e-01      1.00000e+00      
  4.06113e-01      1.00000e+00      
  4.07238e-01      1.00000e+00      
  4.08363e-01      1.00000e+00      
  4.09489e-01      1.00000e+00      
  4.10614e-01      1.00000e+00      
  4.11739e-01      1.00000e+00      
  4.12865e-01      1.00000e+00      
  4.13990e-01      1.00000e+00      
  4.15115e-01      1.00000e+00      
  4.16241e-01      1.00000e+00      
  4.17366e-01      1.00000e+00      
  4.18491e-01      1.00000e+00      
  4.19617e-01      1.00000e+00      
  4.20742e-01      1.00000e+00      
  4.21867e-01      1.00000e+00      
  4.22992e-01      1.00000e+00      
  4.24118e-01      1.00000e+00      
  4.25243e-01      1.00000e+00      
  4.26368e-01      1.00000e+00      
  4.27494e-01      1.00000e+00      
  4.28619e-01      1.00000e+00      
  4.29744e-01      1.00000e+00      
  4.30870e-01      1.00000e+00      
  4.31995e-01      1.00000e+00      
  4.33120e-01      1.00000e+00      
  4.34246e-01      1.00000e+00      
  4.35371e-01      1.00000e+00      
  4.36496e-01      1.00000e+00      
  4.37622e-01      1.00000e+00      
  4.38747e-01      1.00000e+00      
  4.39872e-01      1.00000e+00      
  4.40997e-01      1.00000e+00      
  4.42123e-01      1.00000e+00      
  4.43248e-01      1.00000e+00      
  4.44373e-01      1.00000e+00      
  4.45499e-01      1.00000e+00      
  4.46624e-01      1.00000e+00      
  4.47749e-01      1.00000e+00      
  4.48875e-01      1.00000e+00      
  4.50000e-01      1.00000e+00      
