# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.36038e-01  8.20507e-04  1.32805e-03 
  1.37163e-01  3.92132e-03  1.26442e-03 
  1.38288e-01  1.95754e-03  1.20542e-03 
  1.39414e-01  1.90002e-03  1.15160e-03 
  1.40539e-01  -7.13880e-04 1.10351e-03 
  1.41664e-01  2.39376e-03  1.06159e-03 
  1.42789e-01  -7.61692e-04 1.02621e-03 
  1.43915e-01  1.16154e-03  9.97606e-04 
  1.45040e-01  1.38944e-03  9.75837e-04 
  1.46165e-01  -6.20915e-04 9.60790e-04 
  1.47291e-01  3.77876e-04  9.52163e-04 
  1.48416e-01  -9.07377e-04 9.49483e-04 
  1.49541e-01  3.71618e-04  9.52138e-04 
  1.50667e-01  4.30528e-04  9.59422e-04 
  1.51792e-01  1.84651e-03  9.70574e-04 
  1.52917e-01  -5.04904e-04 9.84824e-04 
  1.54043e-01  -8.77441e-04 1.00143e-03 
  1.55168e-01  1.05034e-03  1.01968e-03 
  1.56293e-01  3.22083e-04  1.03895e-03 
  1.57419e-01  -2.27492e-04 1.05868e-03 
  1.58544e-01  9.88845e-04  1.07836e-03 
  1.59669e-01  2.06603e-03  1.09758e-03 
  1.60794e-01  3.24934e-03  1.11597e-03 
  1.61920e-01  3.60726e-05  1.13324e-03 
  1.63045e-01  1.71429e-03  1.14913e-03 
  1.64170e-01  5.05958e-04  1.16345e-03 
  1.65296e-01  1.48660e-03  1.17604e-03 
  1.66421e-01  3.34055e-03  1.18677e-03 
  1.67546e-01  3.36147e-03  1.19557e-03 
  1.68672e-01  8.65393e-04  1.20237e-03 
  1.69797e-01  4.85141e-03  1.20713e-03 
  1.70922e-01  2.42357e-03  1.20986e-03 
  1.72048e-01  2.95568e-03  1.21057e-03 
  1.73173e-01  3.35278e-03  1.20927e-03 
  1.74298e-01  4.13943e-03  1.20602e-03 
  1.75424e-01  2.27099e-03  1.20088e-03 
  1.76549e-01  1.16021e-03  1.19393e-03 
  1.77674e-01  5.37168e-03  1.18524e-03 
  1.78799e-01  4.41339e-03  1.17493e-03 
  1.79925e-01  2.41161e-03  1.16309e-03 
  1.81050e-01  2.18319e-03  1.14984e-03 
