# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  2.61782e-01      1.00000e+00      
  2.62531e-01      1.00000e+00      
  2.63281e-01      1.00000e+00      
  2.64030e-01      1.00000e+00      
  2.64779e-01      1.00000e+00      
  2.65529e-01      1.00000e+00      
  2.66278e-01      1.00000e+00      
  2.67028e-01      1.00000e+00      
  2.67777e-01      1.00000e+00      
  2.68526e-01      1.00000e+00      
  2.69276e-01      1.00000e+00      
  2.70025e-01      1.00000e+00      
  2.70774e-01      1.00000e+00      
  2.71524e-01      1.00000e+00      
  2.72273e-01      1.00000e+00      
  2.73023e-01      1.00000e+00      
  2.73772e-01      1.00000e+00      
  2.74521e-01      1.00000e+00      
  2.75271e-01      1.00000e+00      
  2.76020e-01      1.00000e+00      
  2.76769e-01      1.00000e+00      
  2.77519e-01      1.00000e+00      
  2.78268e-01      1.00000e+00      
  2.79018e-01      1.00000e+00      
  2.79767e-01      1.00000e+00      
  2.80516e-01      1.00000e+00      
  2.81266e-01      1.00000e+00      
  2.82015e-01      1.00000e+00      
  2.82764e-01      1.00000e+00      
  2.83514e-01      1.00000e+00      
  2.84263e-01      1.00000e+00      
  2.85013e-01      1.00000e+00      
  2.85762e-01      1.00000e+00      
  2.86511e-01      1.00000e+00      
  2.87261e-01      1.00000e+00      
  2.88010e-01      1.00000e+00      
  2.88759e-01      1.00000e+00      
  2.89509e-01      1.00000e+00      
  2.90258e-01      1.00000e+00      
  2.91008e-01      1.00000e+00      
  2.91757e-01      1.00000e+00      
  2.92506e-01      1.00000e+00      
  2.93256e-01      1.00000e+00      
  2.94005e-01      1.00000e+00      
  2.94754e-01      1.00000e+00      
  2.95504e-01      1.00000e+00      
  2.96253e-01      1.00000e+00      
  2.97003e-01      1.00000e+00      
  2.97752e-01      1.00000e+00      
  2.98501e-01      1.00000e+00      
  2.99251e-01      1.00000e+00      
  3.00000e-01      1.00000e+00      
