# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.51075e-01  8.66850e-04  9.67650e-05 
  1.52326e-01  9.28412e-04  9.65137e-05 
  1.53576e-01  9.18727e-04  9.63165e-05 
  1.54827e-01  1.15199e-03  9.61633e-05 
  1.56078e-01  9.78188e-04  9.60445e-05 
  1.57328e-01  9.13853e-04  9.59515e-05 
  1.58579e-01  1.20398e-03  9.58762e-05 
  1.59830e-01  8.97590e-04  9.58113e-05 
  1.61080e-01  1.14224e-03  9.57503e-05 
  1.62331e-01  1.17378e-03  9.56875e-05 
  1.63581e-01  1.06336e-03  9.56175e-05 
  1.64832e-01  1.37682e-03  9.55358e-05 
  1.66083e-01  1.12100e-03  9.54384e-05 
  1.67333e-01  1.08201e-03  9.53220e-05 
  1.68584e-01  1.20782e-03  9.51837e-05 
  1.69835e-01  1.33537e-03  9.50212e-05 
  1.71085e-01  1.29479e-03  9.48324e-05 
  1.72336e-01  1.23189e-03  9.46160e-05 
  1.73586e-01  1.22990e-03  9.43708e-05 
  1.74837e-01  1.19921e-03  9.40962e-05 
  1.76088e-01  1.22833e-03  9.37917e-05 
  1.77338e-01  1.20534e-03  9.34575e-05 
  1.78589e-01  1.17540e-03  9.30936e-05 
  1.79840e-01  1.33845e-03  9.27006e-05 
  1.81090e-01  1.26452e-03  9.22793e-05 
  1.82341e-01  1.03359e-03  9.18305e-05 
  1.83591e-01  1.16788e-03  9.13555e-05 
  1.84842e-01  1.17285e-03  9.08555e-05 
  1.86093e-01  1.19175e-03  9.03321e-05 
  1.87343e-01  1.26010e-03  8.97868e-05 
  1.88594e-01  1.03031e-03  8.92214e-05 
  1.89845e-01  9.82854e-04  8.86376e-05 
  1.91095e-01  9.79532e-04  8.80373e-05 
  1.92346e-01  9.40088e-04  8.74225e-05 
  1.93596e-01  1.08562e-03  8.67952e-05 
  1.94847e-01  9.13946e-04  8.61573e-05 
  1.96098e-01  1.04372e-03  8.55109e-05 
  1.97348e-01  8.78702e-04  8.48579e-05 
  1.98599e-01  9.45122e-04  8.42005e-05 
  1.99850e-01  8.26958e-04  8.35405e-05 
  2.01100e-01  8.10476e-04  8.28798e-05 
  2.02351e-01  8.19932e-04  8.22204e-05 
  2.03602e-01  7.47642e-04  8.15640e-05 
  2.04852e-01  6.83554e-04  8.09123e-05 
  2.06103e-01  8.52908e-04  8.02671e-05 
  2.07353e-01  7.79510e-04  7.96297e-05 
  2.08604e-01  7.85407e-04  7.90017e-05 
  2.09855e-01  5.25137e-04  7.83844e-05 
  2.11105e-01  6.18967e-04  7.77791e-05 
  2.12356e-01  6.60895e-04  7.71868e-05 
  2.13607e-01  4.67951e-04  7.66085e-05 
  2.14857e-01  4.54682e-04  7.60451e-05 
  2.16108e-01  6.99315e-04  7.54973e-05 
  2.17358e-01  5.47490e-04  7.49659e-05 
  2.18609e-01  3.90027e-04  7.44512e-05 
  2.19860e-01  4.61379e-04  7.39536e-05 
  2.21110e-01  4.39696e-04  7.34736e-05 
  2.22361e-01  4.37357e-04  7.30111e-05 
  2.23612e-01  4.07160e-04  7.25663e-05 
  2.24862e-01  3.93310e-04  7.21391e-05 
  2.26113e-01  4.10142e-04  7.17294e-05 
  2.27363e-01  3.87767e-04  7.13369e-05 
  2.28614e-01  3.00611e-04  7.09615e-05 
  2.29865e-01  3.63413e-04  7.06026e-05 
  2.31115e-01  2.20686e-04  7.02599e-05 
  2.32366e-01  4.87366e-04  6.99329e-05 
  2.33617e-01  2.25450e-04  6.96210e-05 
  2.34867e-01  2.07591e-04  6.93236e-05 
  2.36118e-01  1.96108e-04  6.90401e-05 
  2.37368e-01  1.52223e-04  6.87699e-05 
  2.38619e-01  9.77070e-05  6.85123e-05 
  2.39870e-01  2.01749e-04  6.82667e-05 
  2.41120e-01  2.77353e-04  6.80322e-05 
  2.42371e-01  2.71963e-04  6.78083e-05 
  2.43622e-01  2.37225e-04  6.75942e-05 
  2.44872e-01  1.70818e-04  6.73893e-05 
  2.46123e-01  3.30620e-04  6.71928e-05 
  2.47373e-01  3.29676e-04  6.70041e-05 
  2.48624e-01  1.62616e-04  6.68226e-05 
  2.49875e-01  2.44400e-04  6.66476e-05 
  2.51125e-01  3.59476e-04  6.64785e-05 
  2.52376e-01  1.91484e-04  6.63147e-05 
  2.53627e-01  2.19280e-04  6.61556e-05 
  2.54877e-01  2.57566e-04  6.60008e-05 
  2.56128e-01  3.89125e-04  6.58496e-05 
  2.57378e-01  2.82492e-04  6.57016e-05 
  2.58629e-01  2.19080e-04  6.55563e-05 
  2.59880e-01  3.68386e-04  6.54133e-05 
  2.61130e-01  3.10578e-04  6.52721e-05 
  2.62381e-01  2.70874e-04  6.51324e-05 
  2.63632e-01  1.84180e-04  6.49937e-05 
  2.64882e-01  2.36603e-04  6.48557e-05 
  2.66133e-01  2.21396e-04  6.47181e-05 
  2.67383e-01  3.54246e-04  6.45805e-05 
  2.68634e-01  2.37754e-04  6.44428e-05 
  2.69885e-01  2.33525e-04  6.43045e-05 
  2.71135e-01  2.59744e-04  6.41655e-05 
  2.72386e-01  2.61499e-04  6.40256e-05 
  2.73637e-01  2.65085e-04  6.38844e-05 
  2.74887e-01  1.86418e-04  6.37419e-05 
  2.76138e-01  3.34042e-04  6.35979e-05 
  2.77388e-01  2.83185e-04  6.34521e-05 
  2.78639e-01  2.89919e-04  6.33046e-05 
  2.79890e-01  2.47701e-04  6.31550e-05 
  2.81140e-01  2.90783e-04  6.30035e-05 
  2.82391e-01  1.59878e-04  6.28498e-05 
  2.83642e-01  2.50803e-04  6.26939e-05 
  2.84892e-01  1.89732e-04  6.25357e-05 
  2.86143e-01  2.19189e-04  6.23753e-05 
  2.87393e-01  2.72590e-04  6.22126e-05 
  2.88644e-01  1.93847e-04  6.20477e-05 
  2.89895e-01  4.06082e-04  6.18804e-05 
  2.91145e-01  1.08100e-04  6.17109e-05 
  2.92396e-01  1.42254e-04  6.15393e-05 
  2.93647e-01  1.89239e-04  6.13655e-05 
  2.94897e-01  2.38864e-04  6.11898e-05 
  2.96148e-01  1.19229e-04  6.10121e-05 
  2.97398e-01  2.33336e-04  6.08326e-05 
  2.98649e-01  5.65392e-05  6.06514e-05 
  2.99900e-01  2.13096e-04  6.04687e-05 
  3.01150e-01  7.54478e-05  6.02847e-05 
  3.02401e-01  2.04165e-04  6.00994e-05 
  3.03652e-01  1.99483e-04  5.99131e-05 
  3.04902e-01  2.25039e-04  5.97260e-05 
  3.06153e-01  1.72109e-04  5.95383e-05 
  3.07404e-01  2.47392e-04  5.93501e-05 
  3.08654e-01  9.88554e-05  5.91617e-05 
  3.09905e-01  2.10635e-04  5.89733e-05 
  3.11155e-01  1.59664e-04  5.87852e-05 
  3.12406e-01  2.61853e-04  5.85975e-05 
  3.13657e-01  1.80005e-04  5.84105e-05 
  3.14907e-01  1.90607e-04  5.82245e-05 
  3.16158e-01  2.41889e-04  5.80396e-05 
  3.17409e-01  1.37781e-04  5.78561e-05 
  3.18659e-01  1.20641e-04  5.76742e-05 
  3.19910e-01  1.58711e-04  5.74941e-05 
  3.21160e-01  1.50985e-04  5.73161e-05 
  3.22411e-01  1.70319e-04  5.71404e-05 
  3.23662e-01  2.13565e-04  5.69671e-05 
  3.24912e-01  9.18509e-05  5.67964e-05 
  3.26163e-01  -4.66337e-06 5.66286e-05 
  3.27414e-01  1.26354e-04  5.64637e-05 
  3.28664e-01  3.67410e-05  5.63020e-05 
  3.29915e-01  3.60811e-05  5.61436e-05 
  3.31165e-01  5.84986e-05  5.59885e-05 
  3.32416e-01  7.72403e-05  5.58370e-05 
  3.33667e-01  1.05319e-04  5.56891e-05 
  3.34917e-01  3.12855e-05  5.55448e-05 
  3.36168e-01  8.79701e-05  5.54043e-05 
  3.37419e-01  1.25636e-05  5.52675e-05 
  3.38669e-01  7.09631e-05  5.51346e-05 
  3.39920e-01  -1.48602e-05 5.50055e-05 
  3.41170e-01  7.32233e-05  5.48802e-05 
  3.42421e-01  -6.64243e-06 5.47587e-05 
  3.43672e-01  1.12160e-05  5.46409e-05 
  3.44922e-01  8.82034e-06  5.45269e-05 
  3.46173e-01  -2.19759e-05 5.44165e-05 
  3.47424e-01  -1.55780e-05 5.43096e-05 
  3.48674e-01  1.28287e-04  5.42062e-05 
  3.49925e-01  2.30537e-05  5.41062e-05 
  3.51175e-01  4.99129e-05  5.40093e-05 
  3.52426e-01  -3.75364e-05 5.39156e-05 
  3.53677e-01  2.21551e-05  5.38248e-05 
  3.54927e-01  -3.51037e-05 5.37369e-05 
  3.56178e-01  4.76968e-06  5.36516e-05 
  3.57429e-01  7.89537e-05  5.35688e-05 
  3.58679e-01  -2.31793e-05 5.34884e-05 
  3.59930e-01  1.72624e-05  5.34101e-05 
  3.61180e-01  3.57762e-05  5.33337e-05 
  3.62431e-01  5.29348e-05  5.32592e-05 
  3.63682e-01  -4.89821e-05 5.31863e-05 
  3.64932e-01  -3.10538e-05 5.31149e-05 
  3.66183e-01  3.90738e-05  5.30448e-05 
  3.67434e-01  1.32805e-04  5.29757e-05 
  3.68684e-01  1.57104e-04  5.29076e-05 
  3.69935e-01  8.93713e-05  5.28403e-05 
  3.71185e-01  4.27950e-05  5.27735e-05 
  3.72436e-01  9.18408e-05  5.27072e-05 
  3.73687e-01  1.93446e-05  5.26412e-05 
  3.74937e-01  -2.37965e-05 5.25754e-05 
  3.76188e-01  2.87855e-06  5.25095e-05 
  3.77439e-01  1.50185e-04  5.24435e-05 
  3.78689e-01  1.00295e-04  5.23773e-05 
  3.79940e-01  2.32977e-05  5.23107e-05 
  3.81190e-01  1.09297e-04  5.22437e-05 
  3.82441e-01  7.72698e-05  5.21760e-05 
  3.83692e-01  -1.83034e-05 5.21078e-05 
  3.84942e-01  6.15506e-05  5.20388e-05 
  3.86193e-01  6.23498e-05  5.19689e-05 
  3.87444e-01  1.64754e-04  5.18983e-05 
  3.88694e-01  9.87721e-05  5.18267e-05 
  3.89945e-01  1.56342e-04  5.17542e-05 
  3.91195e-01  5.48689e-05  5.16807e-05 
  3.92446e-01  5.32002e-05  5.16061e-05 
  3.93697e-01  6.97602e-05  5.15306e-05 
  3.94947e-01  1.42564e-05  5.14540e-05 
  3.96198e-01  3.43638e-05  5.13764e-05 
