'Name'	'SASDBP9.dat'	'SASDBP9.dat'
'Type; q:'	'I(q)'	'I(q) sd'
0.260351	31.8243	10.0555
0.260627	41.6588	10.1623
0.260902	33.1224	10.1019
0.261178	48.7038	10.2472
0.261453	49.1221	10.1392
0.261729	42.2429	10.0618
0.262004	40.7645	10.1803
0.26228	37.8779	10.1487
0.262555	49.1521	10.2374
0.262831	43.0209	10.1281
0.263106	49.2505	10.1861
0.263382	40.2859	10.2273
0.263657	52.0271	10.1715
0.263933	46.6093	10.203
0.264208	42.4921	10.203
0.264484	67.9914	10.2912
0.264759	31.0012	10.1849
0.265035	54.0359	10.1213
0.26531	40.6371	10.1993
0.265586	57.5071	10.2302
0.265861	56.735	10.302
0.266137	41.0212	10.1574
0.266412	43.8502	10.1475
0.266688	47.5995	10.2675
0.266963	37.8748	10.0996
0.267239	50.3931	10.3049
0.267514	33.5612	10.1245
0.26779	37.1176	10.1529
0.268065	52.4493	10.2819
0.268341	46.124	10.2271
0.268616	49.8959	10.2046
0.268892	37.1133	10.1188
0.269167	35.2367	10.2345
0.269443	32.1576	10.1922
0.269718	35.5055	10.1882
0.269994	51.3876	10.2186
0.270269	39.7283	10.1871
0.270545	41.9867	10.2627
0.27082	49.4771	10.1761
0.271096	44.0929	10.2728
0.271371	44.3286	10.2124
0.271647	39.6336	10.2516
0.271922	44.8119	10.2868
0.272198	32.8598	10.0682
0.272473	22.6329	10.2404
0.272749	53.8433	10.2904
0.273024	49.0419	10.3424
0.2733	61.1417	10.3225
0.273575	37.5257	10.1728
0.273851	34.4033	10.2648
0.274127	36.3148	10.215
0.274402	38.324	10.2499
0.274678	44.0786	10.3444
0.274953	28.8614	10.1524
0.275229	51.5776	10.2889
0.275504	44.2309	10.1747
0.27578	52.7162	10.2888
0.276055	47.8569	10.3141
0.276331	50.1283	10.2485
0.276606	17.5121	10.2133
0.276882	31.8121	10.1275
0.277157	55.8967	10.3818
0.277433	53.2948	10.3495
0.277708	32.0883	10.1623
0.277984	43.6126	10.3193
0.278259	37.9364	10.221
0.278535	34.629	10.2958
0.27881	54.96	10.3202
0.279086	43.1043	10.2159
0.279361	55.4829	10.3471
0.279637	35.8452	10.2481
0.279912	55.6283	10.6334
0.280188	30.8721	10.6303
0.280463	42.916	10.8361
0.280739	39.4969	10.8982
0.281014	26.4048	10.9787
0.28129	52.9669	11.0938
0.281565	34.2248	11.0825
0.281841	36.1817	11.1592
0.282116	44.2886	11.2638
0.282392	31.9374	11.3307
0.282667	24.6588	11.2212
0.282943	32.505	11.332
0.283218	21.3971	11.4306
0.283494	43.4131	11.5404
0.283769	48.4064	11.5219
0.284045	50.0229	11.5884
0.28432	46.6421	11.7195
0.284596	33.7398	11.6609
0.284871	64.9338	11.7632
0.285147	31.1914	11.6969
0.285422	18.0383	11.6813
0.285698	42.681	11.4975
0.285973	39.8971	11.3538
0.286249	36.4274	11.1025
0.286524	42.9593	11.222
0.2868	27.7014	10.9848
0.287075	57.8214	11.1459
0.287351	27.8479	10.8675
0.287626	18.6293	10.8248
0.287902	37.5329	10.9128
0.288177	34.8029	10.8522
0.288453	52.3319	10.8729
0.288728	31.7762	10.7179
0.289004	42.5069	10.8494
0.289279	43.1655	10.8598
0.289555	58.5795	10.8078
0.28983	37.2481	10.8046
0.290106	13.4143	10.693
0.290381	30.6931	10.7759
0.290657	46.0086	10.7792
0.290932	34.6217	10.6391
0.291208	28.1393	10.7094
0.291483	47.4471	10.7617
0.291759	42.0776	10.7993
0.292034	26.3269	10.6631
0.29231	36.2595	10.621
0.292585	43.0529	10.7813
0.292861	44.8131	10.704
0.293136	25.5209	10.5921
0.293412	32.4214	10.7251
0.293687	23.2841	10.6272
0.293963	34.4071	10.6453
0.294238	34.6329	10.5089
0.294514	47.1081	10.6612
0.294789	35.0871	10.5794
0.295065	24.7383	10.5788
0.29534	41.4433	10.6212
0.295616	33.9907	10.4963
0.295891	47.5617	10.6627
0.296167	36.2314	10.5965
0.296442	27.3619	10.5511
0.296718	40.4788	10.5069
0.296993	24.5429	10.501
0.297269	50.2731	10.6746
0.297544	51.0114	10.5991
0.29782	48.3902	10.5572
0.298095	48.4636	10.5899
0.298371	50.9509	10.6796
0.298646	51.6095	10.6639
0.298922	40.1407	10.4963
0.299197	39.6919	10.5178
0.299473	45.761	10.6317
0.299748	28.7445	10.5666
0.300024	47.1338	10.5568
0.300299	58.1721	10.6332
0.300575	46.1771	10.6438
0.30085	33.3376	10.5439
0.301126	45.7483	10.6468
0.301401	28.4783	10.4477
0.301677	38.9679	10.5909
0.301952	22.8843	10.61
0.302228	39.3029	10.5056
0.302503	35.1559	10.5018
0.302779	21.6705	10.4521
0.303054	28	10.5526
0.30333	33.7414	10.5607
0.303605	16.956	10.4401
0.303881	35.7964	10.5618
0.304156	50.4645	10.59
0.304432	20.5548	10.5322
0.304707	45.5641	10.488
0.304983	27.7879	10.4355
0.305258	29.8729	10.6614
0.305534	25.0209	10.4505
0.305809	37.1138	10.5229
0.306085	33.1095	10.4812
0.30636	18.7402	10.4853
0.306636	30.9517	10.5857
0.306911	29.7188	10.5028
0.307187	25.7883	10.4633
0.307462	53.3493	10.5614
0.307738	26.525	10.5242
0.308013	16.3219	10.5266
0.308289	37.1657	10.4674
0.308565	32.4931	10.5592
0.30884	49.9174	10.6164
0.309116	52.7662	10.5781
0.309391	32.9052	10.47
0.309667	43.2964	10.5225
0.309942	41.2664	10.5451
0.310218	59.6481	10.6303
0.310493	31.8043	10.5037
0.310769	48.3648	10.5318
0.311044	56.7293	10.6441
0.31132	31.0852	10.4839
0.311595	30.0183	10.5239
0.311871	26.9607	10.3963
0.312146	36.8867	10.5249
0.312422	34.5091	10.5315
0.312697	21.8005	10.4629
0.312973	36.505	10.5123
0.313248	25.1817	10.4207
0.313524	46.0029	10.5178
0.313799	44.6512	10.5393
0.314075	22.36	10.4502
0.31435	42.169	10.4709
0.314626	38.7071	10.5036
0.314901	38.0457	10.5145
0.315177	38.5876	10.5317
0.315452	29.4602	10.5169
0.315728	34.501	10.4857
0.316003	19.0276	10.4054
0.316279	60.2231	10.5647
0.316554	30.7745	10.4951
0.31683	32.4912	10.4696
0.317105	28.0709	10.4965
0.317381	18.9274	10.4488
0.317656	36.1455	10.4278
0.317932	20.184	10.3969
0.318207	54.1812	10.4745
0.318483	40.0576	10.5348
0.318758	34.8812	10.4445
0.319034	34.8471	10.4313
0.319309	34.845	10.4617
0.319585	24.6441	10.4139
0.31986	17.4157	10.328
0.320136	32.1938	10.385
0.320411	26.0681	10.3964
0.320687	17.5967	10.3886
0.320962	43.6886	10.4277
0.321238	3.62762	10.2525
0.321513	15.9229	10.335
0.321789	34.566	10.3963
0.322064	44.4312	10.456
0.32234	40.3055	10.3815
0.322615	33.504	10.3945
0.322891	3.30095	10.3037
0.323166	43.1469	10.419
0.323442	43.3762	10.362
0.323717	45.6062	10.4375
0.323993	33.3412	10.4361
0.324268	39.3757	10.4353
0.324544	20.4664	10.3259
0.324819	21.7226	10.2978
0.325095	43.6374	10.4048
0.32537	28.7993	10.4211
0.325646	19.6474	10.3521
0.325921	35.3007	10.355
0.326197	52.9019	10.4382
0.326472	25.92	10.361
0.326748	34.6214	10.4484
0.327023	48.6645	10.3999
0.327299	35.3952	10.3758
0.327574	26.0062	10.4461
0.32785	18.4431	10.3453
0.328125	43.5764	10.4096
0.328401	39.9936	10.4389
0.328676	7.40833	10.3067
0.328952	32.9869	10.4718
0.329227	19.4617	10.2904
0.329503	38.6617	10.3725
0.329778	20.59	10.407
0.330054	40.3	10.4239
0.330329	38.1417	10.4523
0.330605	27.1667	10.3534
0.33088	22.6888	10.3769
0.331156	28.086	10.439
0.331431	30.9745	10.3431
0.331707	16.3619	10.2234
0.331982	33.9181	10.3873
0.332258	32.6221	10.3904
0.332533	27.671	10.4401
0.332809	21.9495	10.2169
0.333084	19.914	10.2688
0.33336	50.2869	10.4654
0.333635	14.0895	10.2828
0.333911	44.8636	10.4064
0.334186	34.9833	10.335
0.334462	26.8602	10.2671
0.334737	7.65952	10.2377
0.335013	7.3419	10.1936
0.335288	37.526	10.3525
0.335564	31.636	10.2796
0.335839	36.1345	10.3347
0.336115	33.1031	10.3573
0.33639	28.0898	10.1324
0.336666	28.1343	10.2276
0.336941	42.0219	10.3003
0.337217	29.4964	10.3543
0.337492	27.2852	10.189
0.337768	27.7855	10.2867
0.338043	30.8829	10.2344
0.338319	38.2729	10.6936
0.338594	33.1891	10.6763
0.33887	48.551	11.0047
0.339145	27.5269	10.9876
0.339421	30.6202	11.2019
0.339696	18.2855	11.0727
0.339972	30.1217	11.2491
0.340247	40.934	11.3852
0.340523	45.7988	11.5003
0.340798	33.5564	11.5988
0.341074	19.8819	11.4478
0.341349	33.0602	11.6166
0.341625	36.9686	11.7549
0.3419	41.3171	11.8667
0.342176	22.9871	11.7466
0.342451	37.7633	11.8844
0.342727	3.33024	11.857
0.343003	33.4307	12.0394
0.343278	14.1633	12.0083
0.343554	26.746	12.1005
0.343829	33.3626	12.2768
0.344105	53.0531	11.9095
0.34438	20.8564	11.5538
0.344656	24.2436	11.3754
0.344931	17.4474	11.3012
0.345207	29.7795	11.4048
0.345482	26.754	11.2771
0.345758	39.3119	11.2754
0.346033	12.3083	11.0769
0.346309	18.6464	11.2078
0.346584	40.8783	11.1951
0.34686	23.079	10.9846
0.347135	14.6948	11.1105
0.347411	39.3583	11.1414
0.347686	34.1452	11.1596
0.347962	29.9193	11.0322
0.348237	42.1188	11.0991
0.348513	48.3838	11.1327
0.348788	42.1252	11.0478
0.349064	38.4217	11.028
0.349339	26.5657	10.9218
0.349615	22.6788	10.9524
0.34989	40.7305	11.0222
0.350166	54.5002	11.0177
0.350441	46.2438	10.959
0.350717	21.671	10.8246
0.350992	26.7995	10.8983
0.351268	6.51405	10.8112
0.351543	29.0067	10.7378
0.351819	18.4583	10.821
0.352094	27.1386	10.865
0.35237	27.0526	10.8763
0.352645	31.1719	10.8044
0.352921	34.6936	10.7859
0.353196	54.7443	10.8962
0.353472	33.2062	10.7992
0.353747	22.1881	10.723
0.354023	37.4448	10.798
0.354298	6.99405	10.7111
0.354574	28.9698	10.7778
0.354849	25.434	10.7056
0.355125	23.1736	10.6772
0.3554	37.0862	10.8189
0.355676	25.331	10.7897
0.355951	24.0798	10.8276
0.356227	36.3555	10.7412
0.356502	27.3145	10.7273
0.356778	16.2774	10.6787
0.357053	48.7414	10.8925
0.357329	25.2141	10.6492
0.357604	30.4412	10.7895
0.35788	16.6824	10.732
0.358155	15.7943	10.7088
0.358431	38.4638	10.7555
0.358706	30.5069	10.7567
0.358982	26.0788	10.764
0.359257	22.734	10.6818
0.359533	14.4014	10.6623
0.359808	23.8941	10.6377
0.360084	33.9795	10.7537
0.360359	12.9367	10.7204
0.360635	19.0902	10.657
0.36091	18.9683	10.5581
0.361186	25.0448	10.7007
0.361461	26.8083	10.7335
0.361737	47.5069	10.7987
0.362012	34.1438	10.6171
0.362288	16.0483	10.5877
0.362563	40.7329	10.7362
0.362839	43.4124	10.6929
0.363114	27.5319	10.5577
0.36339	50.4436	10.6512
0.363665	29.116	10.6044
0.363941	37.0107	10.6594
0.364216	38.306	10.5989
0.364492	28.8712	10.5648
0.364767	28.0607	10.6235
0.365043	55.2188	10.6543
0.365318	32.9941	10.507
0.365594	8.7081	10.405
0.365869	11.9226	10.5136
0.366145	40.9555	10.6097
0.36642	26.0895	10.5491
0.366696	21.5529	10.5172
0.366971	22.066	10.4592
0.367247	36.1457	10.5605
0.367522	35.1467	10.5654
0.367798	6.13786	10.4068
0.368073	9.45	10.4564
0.368349	12.8736	10.4605
0.368624	27.4371	10.4884
0.3689	32.666	10.5259
0.369175	24.6907	10.4925
0.369451	20.9174	10.4953
0.369726	40.2298	10.5613
0.370002	31.0409	10.5036
0.370277	29.4633	10.4748
0.370553	30.3683	10.4821
0.370828	20.9902	10.5222
0.371104	23.7283	10.5399
0.371379	36.2195	10.5009
0.371655	28.9524	10.5317
0.37193	30.9657	10.4565
0.372206	34.2295	10.5466
0.372481	25.4638	10.4148
0.372757	22.9605	10.4943
0.373032	40.1591	10.5062
0.373308	20.5019	10.4902
0.373583	19.3183	10.379
0.373859	27.6864	10.4664
0.374134	37.691	10.514
0.37441	24.0907	10.5289
0.374685	19.399	10.4162
0.374961	37.4619	10.4697
0.375236	31.1621	10.5426
0.375512	39.0583	10.5532
0.375787	30.2474	10.5034
0.376063	11.7693	10.3359
0.376338	28.8691	10.3973
0.376614	30.7143	10.4973
0.376889	39.861	10.4953
0.377165	39.05	10.4087
0.377441	27.0957	10.4623
0.377716	22.6214	10.458
0.377992	28.0762	10.4823
0.378267	10.5943	10.4171
0.378543	8.95571	10.3557
0.378818	32.7371	10.4633
0.379094	32.001	10.48
0.379369	30.4933	10.4546
0.379645	22.06	10.4462
0.37992	19.9598	10.419
0.380196	21.5867	10.5237
0.380471	40.6443	10.4682
0.380747	41.3267	10.4651
0.381022	25.5602	10.4608
0.381298	31.4169	10.4522
0.381573	42.1843	10.5496
0.381849	22.9862	10.3856
0.382124	12.0731	10.3503
0.3824	34.7221	10.4786
0.382675	24.3829	10.4862
0.382951	29.0395	10.4223
0.383226	32.5491	10.3733
0.383502	41.9862	10.4999
0.383777	15.8288	10.3252
0.384053	38.2991	10.3691
0.384328	30.5638	10.3306
0.384604	30.4536	10.4463
0.384879	11.8948	10.3613
0.385155	34.0095	10.3577
0.38543	24.7055	10.2808
0.385706	25.0879	10.3097
0.385981	25.0726	10.3035
0.386257	17.0993	10.3663
0.386532	27.3957	10.2803
0.386808	25.254	10.2802
0.387083	26.5119	10.2834
0.387359	39.4076	10.3349
0.387634	32.0302	10.2162
0.38791	39.0664	10.2828
0.388185	17.6824	10.2197
0.388461	39.9969	10.3799
0.388736	17.421	10.2414
0.389012	22.8483	10.2379
0.389287	21.9109	10.2679
0.389563	34.7743	10.3168
0.389838	29.48	10.2933
0.390114	13.8595	10.2505
0.390389	19.9243	10.2988
0.390665	17.734	10.2406
0.39094	24.2512	10.3494
0.391216	27.9783	10.2302
0.391491	26.5557	10.3148
0.391767	33.4383	10.3288
0.392042	33.3483	10.3551
0.392318	31.2767	10.2442
0.392593	19.0393	10.2685
0.392869	11.4471	10.2264
0.393144	33.9957	10.3244
0.39342	36.9024	10.2929
0.393695	7.9969	10.2102
0.393971	21.9241	10.2992
0.394246	47.1993	10.3438
0.394522	37.3688	10.2663
0.394797	12.3733	10.2473
0.395073	19.6686	10.252
0.395348	34.7669	10.3839
0.395624	43.1033	10.3339
0.395899	24.9883	10.1872
0.396175	17.3693	10.2888
0.39645	29.0086	10.2425
0.396726	9.72548	10.6383
0.397001	54.5341	10.9772
0.397277	22.1143	11.0013
0.397552	18.6079	11.0853
0.397828	25.2414	11.1621
0.398103	34.5119	11.3516
0.398379	32.0712	11.4035
0.398654	18.1786	11.4054
0.39893	23.9479	11.6379
0.399205	29.6995	11.5922
0.399481	46.9448	11.826
0.399756	27.1993	11.8199
0.400032	23.5909	11.8877
0.400307	15.2993	12.0874
0.400583	25.7455	11.9299
0.400858	19.8219	12.0012
0.401134	8.60429	12.128
0.401409	42.4371	12.369
0.401685	37.7438	12.3846
0.40196	15.545	12.3673
0.402236	-19.4098	12.2964
0.402511	23.9581	11.9694
0.402787	35.2841	11.7666
0.403062	16.0493	11.6137
0.403338	24.2269	11.474
0.403613	32.9886	11.5017
0.403889	36.471	11.4647
0.404164	25.4045	11.3044
0.40444	19.8469	11.2791
0.404715	-1.90405	11.2399
0.404991	30.7383	11.2853
0.405266	26.4679	11.2901
0.405542	22.8836	11.1673
0.405817	5.80286	11.089
0.406093	35.0829	11.2411
0.406368	24.9921	11.0887
0.406644	4.64286	11.0848
0.406919	33.6893	11.1307
0.407195	22.8788	11.0172
0.40747	28.5507	10.9659
0.407746	32.5426	10.9257
0.408021	20.3748	10.9695
0.408297	16.5262	10.9125
0.408572	30.2038	10.9121
0.408848	36.9645	10.9639
0.409123	11.9202	10.8215
0.409399	16.5162	10.7657
0.409674	28.0783	10.8378
0.40995	11.615	10.7441
0.410225	20.9683	10.7827
0.410501	25.1638	10.8564
0.410776	20.4431	10.7593
0.411052	0.643571	10.5998
0.411328	40.1188	10.7723
0.411603	29.8048	10.7626
0.411879	17.3136	10.6317
0.412154	42.6183	10.7322
0.41243	30.5609	10.7106
0.412705	23.1621	10.6386
0.412981	17.544	10.6111
0.413256	29.2314	10.6864
0.413532	22.9986	10.6813
0.413807	21.3986	10.7207
0.414083	27.0738	10.7478
0.414358	21.5438	10.5915
0.414634	37.5655	10.6691
0.414909	27.8019	10.5958
0.415185	32.4979	10.77
0.41546	30.8188	10.7205
0.415736	20.9364	10.6055
0.416011	31.4291	10.6835
0.416287	18.5738	10.6071
0.416562	38.8907	10.6852
0.416838	35.2424	10.6783
0.417113	24.7245	10.6757
0.417389	24.8079	10.5931
0.417664	29.3762	10.6501
0.41794	33.0176	10.6498
0.418215	40.7136	10.6417
0.418491	21.421	10.5689
0.418766	4.20119	10.539
0.419042	17.9552	10.5631
0.419317	26.3052	10.5835
0.419593	21.315	10.5686
0.419868	17.8845	10.6662
0.420144	12.8598	10.5521
0.420419	15.1293	10.5455
0.420695	20.1255	10.5451
0.42097	13.4321	10.5886
0.421246	41.2179	10.6509
0.421521	31.0029	10.5053
0.421797	26.6524	10.6068
0.422072	25.8669	10.6096
0.422348	21.7902	10.6259
0.422623	42.246	10.6342
0.422899	20.5398	10.5655
0.423174	14.9417	10.4847
0.42345	46.3383	10.6726
0.423725	37.015	10.5305
0.424001	21.1995	10.5834
0.424276	32.7502	10.5585
0.424552	29.4081	10.5792
0.424827	19.3981	10.5768
0.425103	36.5219	10.557
0.425378	22.3562	10.5614
0.425654	6.10167	10.4532
0.425929	23.1333	10.6156
0.426205	8.87167	10.4312
0.42648	24.2457	10.4988
0.426756	23.2529	10.6312
0.427031	45.9509	10.643
0.427307	41.6933	10.5891
0.427582	34.0743	10.5222
0.427858	28.4238	10.6082
0.428133	30.0879	10.4884
0.428409	18.3074	10.498
0.428684	43.4733	10.6221
0.42896	29.5543	10.5342
0.429235	18.0488	10.4994
0.429511	42.166	10.5839
0.429786	27.4462	10.5251
0.430062	15.9783	10.4292
0.430337	23.2083	10.5478
0.430613	27.9421	10.5438
0.430888	-0.939048	10.4045
0.431164	38.4119	10.5205
0.431439	30.9776	10.5154
0.431715	8.51048	10.4902
0.43199	26.4817	10.4874
0.432266	30.5774	10.4652
0.432541	30.0276	10.5072
0.432817	19.1659	10.526
0.433092	21.1738	10.4084
0.433368	32.8562	10.5184
0.433643	20.1362	10.4814
0.433919	29.5107	10.5665
0.434194	34.1833	10.4973
0.43447	28.1936	10.4783
0.434745	31.1526	10.4805
0.435021	24.9188	10.4431
0.435296	27.8095	10.4857
0.435572	17.2691	10.4175
0.435847	35.5321	10.4711
0.436123	28.6364	10.5079
0.436398	42.2655	10.5075
0.436674	27.7955	10.3908
0.436949	11.3293	10.3482
0.437225	37.5762	10.4124
0.4375	40.7526	10.4924
0.437776	36.5479	10.4713
0.438051	38.6238	10.3591
0.438327	18.8781	10.3058
0.438602	47.2207	10.4504
0.438878	11.4909	10.2367
0.439153	24.8217	10.3296
0.439429	32.6933	10.3194
0.439704	36.4088	10.355
0.43998	27.7298	10.3054
0.440255	38.7255	10.3012
0.440531	43.3157	10.4117
0.440806	15.4083	10.2277
0.441082	31.3069	10.3482
0.441357	27.6186	10.2807
0.441633	17.8343	10.2576
0.441908	24.9479	10.2966
0.442184	39.6895	10.362
0.442459	15.6145	10.3035
0.442735	24.6083	10.3036
0.44301	32.9791	10.3157
0.443286	30.2986	10.2667
0.443561	29.5243	10.2928
0.443837	2.08286	10.1708
0.444112	7.60309	10.2634
0.444388	19.3195	10.2704
0.444663	35.9519	10.4144
0.444939	23.316	10.279
0.445214	22.6771	10.272
0.44549	23.0576	10.3027
0.445766	37.4933	10.3115
0.446041	33.3381	10.3311
0.446317	27.2212	10.3614
0.446592	49.8693	10.3657
0.446868	18.6336	10.2898
0.447143	22.9245	10.2791
0.447419	32.0893	10.3756
0.447694	34.5631	10.3819
0.44797	16.5557	10.2713
0.448245	27.7426	10.2929
0.448521	35.4495	10.3379
0.448796	26.3536	10.2802
0.449072	49.6981	10.4461
0.449347	28.9181	10.2776
0.449623	22.7919	10.3099
0.449898	14.7007	10.2783
0.450174	36.136	10.3102
0.450449	31.6917	10.448
0.450725	31.2095	10.2416
0.451	18.2469	10.2908
0.451276	31.3	10.4224
0.451551	38.6588	10.4227
0.451827	23.7738	10.2184
0.452102	44.7198	10.3986
0.452378	16.3133	10.2424
0.452653	33.1848	10.3741
0.452929	49.2324	10.4105
0.453204	29.0252	10.3475
0.45348	50.9541	10.4196
0.453755	5.46143	10.2011
0.454031	43.6224	10.3947
0.454306	54.7381	10.4616
0.454582	18.8052	10.2971
0.454857	28.5543	10.32
0.455133	20.8269	10.7349
0.455408	31.9979	10.9528
0.455684	21.3912	11.0918
0.455959	33.8964	11.2797
0.456235	34.2719	11.5091
0.45651	23.9217	11.4744
0.456786	21.5619	11.5965
0.457061	23.3609	11.6389
0.457337	-8.04214	11.6547
0.457612	9.25262	11.7887
0.457888	23.0743	11.9544
0.458163	29.8307	12.1135
0.458439	22.6936	12.1395
0.458714	33.071	12.1933
0.45899	10.5191	12.1543
0.459265	36.8062	12.4839
0.459541	36.5698	12.424
0.459816	3.97738	12.4271
0.460092	17.9107	12.4366
0.460367	17.415	12.6242
0.460643	26.6955	12.6325
0.460918	20.3848	12.8446
0.461194	48.2788	12.988
0.461469	0.985	12.7082
0.461745	26.7421	13.1284
0.46202	39.8783	13.1464
0.462296	25.0386	13.0484
0.462571	9.41548	13.1587
0.462847	34.4621	13.4598
0.463122	42.9783	13.5145
0.463398	14.2236	13.4667
0.463673	32.6752	13.362
0.463949	37.8907	13.7086
0.464224	17.6093	13.7464
0.4645	25.0191	13.6945
0.464775	58.6762	13.9856
0.465051	30.495	13.936
0.465326	17.3431	13.9791
0.465602	19.4786	14.0639
0.465877	32.4574	14.056
0.466153	4.00524	14.2118
0.466428	13.5017	14.3287
0.466704	50.2955	14.6311
0.466979	30.4543	14.5253
0.467255	29.641	14.5284
0.46753	17.5805	14.6004
0.467806	35.3869	14.9172
0.468081	-7.36452	14.6156
0.468357	31.8255	15.1186
0.468632	35.9002	14.976
0.468908	14.6148	15.1316
0.469183	18.2348	15.198
0.469459	30.5517	15.3067
0.469734	46.0769	15.5703
0.47001	11.1064	15.4098
0.470285	27.08	15.6684
0.470561	10.1821	15.433
0.470836	34.0362	15.7925
0.471112	-8.77071	15.7952
0.471387	35.9567	16.1164
0.471663	14.1379	15.9152
0.471938	25.3517	16.3441
0.472214	18.7812	16.2794
0.472489	20.7821	16.4517
0.472765	43.6891	16.5868
0.47304	16.1864	16.553
0.473316	49.6871	17.0143
0.473591	23.4626	16.957
0.473867	34.2381	16.9724
0.474142	24.5121	17.0443
0.474418	23.8881	17.1822
0.474693	36.955	17.5389
0.474969	38.3964	17.7958
0.475244	63.0445	17.6263
0.47552	11.8931	17.5983
0.475795	8.67571	17.7669
0.476071	12.5302	18.1413
0.476346	13.6014	18.1488
0.476622	23.335	18.4481
0.476897	41.2638	18.9094
0.477173	40.0333	18.9697
0.477448	22.5481	18.9795
0.477724	43.5579	19.2888
0.477999	54.4143	19.7807
0.478275	33.8729	19.8202
0.47855	30.0736	20.0024
0.478826	40.6736	20.1386
0.479101	28.9024	20.5736
0.479377	70.1617	20.963
0.479652	26.7779	20.9757
0.479928	11.7279	20.8856
0.480204	42.57	21.5637
0.480479	2.56714	21.7529
0.480755	-28.0264	21.7742
0.48103	39.3207	22.1448
0.481306	-9.38119	22.4536
0.481581	-22.4938	22.5187
0.481857	42.2331	23.825
0.482132	30.3214	23.3192
0.482408	-12.5388	23.4472
0.482683	7.16619	24.6956
0.482959	66.0126	25.446
0.483234	6.23214	24.7558
0.48351	32.7255	25.2747
0.483785	75.4821	25.8385
0.484061	69.691	26.5511
0.484336	60.0176	26.0985
0.484612	-14.2967	25.383
0.484887	49.7169	26.5761
0.485163	34.9267	26.4663
0.485438	65.2738	27.3029
0.485714	41.7114	26.3213
0.485989	38.1764	26.8437
0.486265	40.7281	27.5563
0.48654	-3.54595	27.2206
0.486816	35.8074	27.3453
0.487091	71.719	28.4288
0.487367	21.7338	27.7318
0.487642	5.60143	28.1394
0.487918	9.95095	27.8773
0.488193	53.965	28.6615
0.488469	48.4776	29.4123
0.488744	72.1419	29.0601
0.48902	17.5714	29.2183
0.489295	28.08	28.783
0.489571	62.1148	29.8414
0.489846	69.5002	30.5148
0.490122	27.1874	30.4877
0.490397	56.7274	30.0033
0.490673	65.8933	31.3641
0.490948	21.6533	30.7294
0.491224	-8.88405	31.1928
0.491499	52.3174	30.8787
0.491775	19.7548	31.1456
0.49205	64.3829	32.7076
0.492326	81.1533	33.3659
0.492601	50.1521	32.7992
0.492877	9.34976	31.9687
0.493152	-30.7405	33.0661
0.493428	-14.0067	33.8488
0.493703	13.5245	33.6684
0.493979	-12.9167	32.849
0.494254	-1.52286	33.9632
0.49453	18.3907	35.3473
0.494805	74.5221	36.6648
0.495081	-11.4438	33.4198
0.495356	55.9791	36.6077
0.495632	-19.469	36.3565
0.495907	4.21881	37.5013
0.496183	51.6821	36.2849
0.496458	33.2867	38.1581
0.496734	28.9114	39.1594
0.497009	8.77333	39.1295
0.497285	65.62	38.5799
0.49756	54.9938	40.8372
0.497836	26.3183	40.4184
0.498111	-4.60595	41.0425
0.498387	66.2481	42.4969
0.498662	90.6993	42.6255
0.498938	37.3014	43.703
0.499213	10.0917	45.312
0.499489	56.121	47.5432
0.499764	16.7424	44.931
0.50004	-31.0783	47.3085
0.500315	57.4207	52.0006
0.500591	9.66595	53.8244
0.500866	-21.8741	52.9136
0.501142	35.916	57.8076
0.501417	-34.5938	60.7209
0.501693	48.9279	66.5852
0.501968	-114.981	68.0287
0.502244	40.4348	74.1031
0.502519	26.7121	83.3904
0.502795	139.582	97.9248
0.50307	54.5948	112.22
